Time(s), CPU%, Memory(MB)
1750804902.1898081, 0.2, 32.890625
1750804903.19371, 0.1, 32.890625
1750804904.201555, 0.1, 32.890625
1750804905.2044742, 0.1, 32.890625
1750804906.21135, 0.1, 32.890625
1750804907.2197928, 0.1, 32.890625
1750804908.2302148, 0.1, 32.890625
1750804909.2334678, 0.1, 32.890625
1750804910.237202, 0.1, 32.890625
1750804911.2463841, 0.1, 32.890625
1750804912.255386, 0.1, 32.890625
1750804913.263029, 0.1, 32.890625
1750804914.271659, 0.1, 32.890625
1750804915.278144, 0.1, 32.890625
1750804916.288647, 0.1, 32.890625
1750804917.291914, 0.1, 32.890625
1750804918.3003578, 0.1, 32.890625
1750804919.304693, 0.1, 32.890625
1750804920.312201, 0.1, 32.890625
1750804921.316006, 0.1, 32.890625
1750804922.322617, 0.1, 32.890625
1750804923.33258, 0.1, 32.890625
1750804924.3411999, 0.1, 32.890625
1750804925.349702, 0.1, 32.890625
1750804926.3576372, 0.1, 32.890625
1750804927.3650649, 0.1, 32.890625
1750804928.3762078, 0.1, 32.890625
1750804929.383928, 0.1, 32.890625
1750804930.387082, 0.1, 32.890625
1750804931.391477, 0.1, 32.890625
1750804932.400555, 0.1, 32.890625
1750804933.406753, 0.1, 32.890625
1750804934.4122088, 0.1, 32.890625
1750804935.415704, 0.1, 32.890625
1750804936.4232059, 0.1, 32.890625
1750804937.430567, 0.2, 32.890625
1750804938.43785, 0.1, 32.890625
1750804939.441545, 0.1, 32.890625
1750804940.452233, 0.1, 32.890625
1750804941.460896, 0.1, 32.890625
1750804942.4671302, 0.1, 32.890625
1750804943.471154, 0.1, 32.890625
1750804944.474582, 0.1, 32.890625
1750804945.48133, 0.1, 32.890625
1750804946.5055192, 0.0, 32.890625
1750804947.571288, 0.0, 32.890625
1750804948.615241, 0.0, 33.34375
1750804949.650025, 0.1, 32.890625
1750804950.6865768, 0.1, 32.890625
1750804951.696396, 0.1, 32.890625
1750804952.719553, 0.2, 32.890625
1750804953.724994, 0.1, 32.890625
1750804954.732809, 0.1, 32.890625
1750804955.735651, 0.1, 32.890625
1750804956.74355, 0.1, 32.890625
1750804957.7531729, 0.1, 32.890625
1750804958.763751, 0.1, 32.890625
1750804959.768148, 0.1, 32.890625
1750804960.776181, 0.2, 32.890625
1750804961.783851, 0.1, 32.890625
1750804962.793004, 0.1, 32.890625
1750804963.801766, 0.1, 32.890625
1750804964.8081548, 0.1, 32.890625
1750804965.815725, 0.1, 32.890625
1750804966.8211331, 0.2, 32.890625
1750804967.8280299, 0.2, 32.890625
1750804968.8335009, 0.1, 32.890625
1750804969.841782, 0.2, 32.890625
1750804970.846685, 0.1, 32.890625
1750804971.8515809, 0.1, 32.890625
1750804972.857857, 0.1, 32.890625
1750804973.869621, 0.1, 32.890625
1750804974.87454, 0.1, 32.890625
1750804975.881191, 0.1, 32.890625
1750804976.886977, 0.2, 32.890625
1750804977.893079, 0.1, 32.890625
1750804978.9021811, 0.1, 32.890625
1750804979.90554, 0.1, 32.890625
1750804980.9101481, 0.1, 32.890625
1750804981.9160051, 0.1, 32.890625
1750804982.9266188, 0.2, 32.890625
1750804983.9306219, 0.1, 32.890625
1750804984.939738, 0.2, 32.890625
1750804985.949198, 0.1, 32.890625
1750804986.954894, 0.2, 32.890625
1750804987.959647, 0.1, 32.890625
1750804988.9638, 0.1, 32.890625
1750804989.9715168, 0.1, 32.890625
1750804990.980046, 0.1, 32.890625
1750804991.9844558, 0.1, 32.890625
1750804992.9980748, 0.1, 32.890625
1750804994.00629, 0.1, 32.890625
1750804995.009532, 0.1, 32.890625
1750804996.015214, 0.1, 32.890625
1750804997.01965, 0.1, 32.890625
1750804998.0230982, 0.1, 32.890625
1750804999.026865, 0.1, 32.890625
1750805000.035894, 0.1, 32.890625
1750805001.0409868, 0.1, 32.890625
1750805002.0485718, 0.1, 32.890625
1750805003.053997, 0.1, 32.890625
1750805004.0586061, 0.1, 32.890625
1750805005.06446, 0.1, 32.890625
1750805006.071323, 0.1, 32.890625
1750805007.075998, 0.1, 32.890625
1750805008.0831418, 0.1, 32.890625
1750805009.087616, 0.1, 32.890625
1750805010.091014, 0.1, 32.890625
1750805011.108454, 0.1, 32.890625
1750805012.11729, 0.1, 32.890625
1750805013.125121, 0.2, 32.890625
1750805014.1285381, 0.1, 32.890625
1750805015.135979, 0.2, 32.890625
1750805016.1432261, 0.2, 32.890625
1750805017.151571, 0.1, 32.890625
1750805018.159771, 0.2, 32.890625
1750805019.165796, 0.1, 32.890625
1750805020.17252, 0.2, 32.890625
1750805021.179157, 0.1, 32.890625
1750805022.1840608, 0.1, 32.890625
1750805023.192281, 0.1, 32.890625
1750805024.201319, 0.1, 32.890625
1750805025.2065952, 0.1, 32.890625
1750805026.2173738, 0.1, 32.890625
1750805027.229343, 0.1, 32.890625
1750805028.2392871, 0.2, 32.890625
1750805029.249404, 0.1, 32.890625
1750805030.2678201, 0.1, 32.890625
1750805031.271878, 0.1, 29.421875
1750805032.2834718, 0.1, 29.421875
1750805033.294114, 0.2, 29.421875
1750805034.298443, 0.1, 29.421875
1750805035.302101, 0.1, 29.421875
1750805036.312195, 0.1, 29.421875
1750805037.320467, 0.2, 29.421875
1750805038.330967, 0.1, 29.421875
1750805039.335999, 0.1, 29.421875
1750805040.3454459, 0.1, 29.421875
1750805041.361772, 0.1, 29.421875
1750805042.3679721, 0.1, 29.421875
1750805043.374515, 0.1, 29.421875
1750805044.3810701, 0.1, 29.421875
1750805045.386675, 0.1, 29.421875
1750805046.394337, 0.1, 29.421875
1750805047.3993778, 0.1, 29.421875
1750805048.4154181, 0.1, 29.421875
1750805049.426093, 0.1, 29.421875
1750805050.434367, 0.1, 29.421875
1750805051.4483032, 0.1, 29.421875
1750805052.472654, 0.1, 29.421875
1750805053.4772139, 0.1, 29.421875
1750805054.484431, 0.1, 27.859375
1750805055.499247, 0.1, 22.546875
1750805056.560329, 0.1, 22.546875
1750805057.6223848, 0.1, 22.546875
1750805058.664387, 0.0, 23.0
1750805059.678283, 0.2, 22.546875
1750805060.685133, 0.1, 22.546875
1750805061.697484, 0.1, 22.546875
1750805062.705146, 0.1, 22.546875
1750805063.708776, 0.1, 22.546875
1750805064.717052, 0.1, 22.546875
1750805065.724063, 0.1, 22.546875
1750805066.733068, 0.1, 22.546875
1750805067.7418082, 0.2, 22.546875
1750805068.7461, 0.1, 22.546875
1750805069.75007, 0.1, 22.546875
1750805070.754236, 0.1, 22.546875
1750805071.765506, 0.1, 22.546875
1750805072.7737029, 0.1, 22.546875
1750805073.7821388, 0.1, 22.546875
1750805074.797579, 0.1, 22.546875
1750805075.807513, 0.1, 22.546875
1750805076.8194702, 0.2, 22.546875
1750805077.8247418, 0.1, 22.546875
1750805078.830045, 0.1, 22.546875
1750805079.842397, 0.1, 22.546875
1750805080.849416, 0.1, 22.546875
1750805081.857932, 0.2, 22.546875
1750805082.8664691, 0.2, 22.546875
1750805083.87084, 0.1, 22.546875
1750805084.875309, 0.1, 22.546875
1750805085.879401, 0.1, 22.546875
1750805086.886088, 0.2, 22.546875
1750805087.894489, 0.2, 22.546875
1750805088.897964, 0.1, 22.546875
1750805089.901147, 0.1, 22.546875
1750805090.9046888, 0.1, 22.546875
1750805091.912055, 0.1, 22.546875
1750805092.92064, 0.1, 22.546875
1750805093.925538, 0.1, 22.546875
1750805094.930202, 0.1, 22.546875
1750805095.939549, 0.1, 22.546875
1750805096.949515, 0.1, 22.546875
1750805097.954135, 0.1, 22.546875
1750805098.963448, 0.1, 22.546875
1750805099.9736042, 0.1, 22.546875
1750805100.98773, 0.1, 22.546875
1750805101.9958138, 0.1, 22.546875
1750805103.005997, 0.1, 22.546875
1750805104.012855, 0.2, 22.546875
1750805105.021588, 0.1, 22.546875
1750805106.031654, 0.1, 22.546875
1750805107.035707, 0.1, 22.546875
1750805108.041135, 0.2, 22.546875
1750805109.046078, 0.1, 22.546875
1750805110.052184, 0.1, 22.546875
1750805111.062026, 0.1, 22.546875
1750805112.0713909, 0.2, 22.546875
1750805113.0797849, 0.1, 22.546875
1750805114.085548, 0.1, 22.546875
1750805115.0897422, 0.1, 22.546875
1750805116.0945642, 0.1, 22.546875
1750805117.10497, 0.1, 22.546875
1750805118.118975, 0.1, 22.546875
1750805119.125359, 0.1, 22.546875
1750805120.1301608, 0.1, 22.546875
1750805121.1361, 0.1, 22.546875
1750805122.1404648, 0.1, 22.546875
1750805123.1449442, 0.1, 22.546875
1750805124.15544, 0.1, 22.546875
1750805125.160713, 0.1, 22.546875
1750805126.164598, 0.1, 22.546875
1750805127.171836, 0.1, 22.546875
1750805128.176702, 0.1, 22.546875
1750805129.180966, 0.1, 22.546875
1750805130.190998, 0.2, 22.546875
1750805131.200234, 0.1, 22.546875
1750805132.2059221, 0.1, 22.546875
1750805133.21178, 0.1, 22.546875
1750805134.219266, 0.1, 22.546875
1750805135.222531, 0.1, 22.546875
1750805136.2288399, 0.1, 22.546875
1750805137.236237, 0.1, 22.546875
1750805138.2406368, 0.1, 22.546875
1750805139.243721, 0.1, 22.546875
1750805140.2566772, 0.2, 22.546875
1750805141.267404, 0.1, 22.546875
1750805142.272078, 0.1, 22.546875
1750805143.2758741, 0.1, 22.546875
1750805144.280482, 0.1, 22.546875
1750805145.288308, 0.1, 22.546875
1750805146.293838, 0.1, 22.546875
1750805147.297621, 0.1, 22.546875
1750805148.305547, 0.1, 22.546875
1750805149.315646, 0.1, 22.546875
1750805150.3223932, 0.1, 22.546875
1750805151.3305879, 0.1, 22.546875
1750805152.334547, 0.1, 22.546875
1750805153.341485, 0.1, 22.546875
1750805154.348193, 0.1, 22.546875
1750805155.3522182, 0.1, 22.546875
1750805156.358785, 0.1, 22.546875
1750805157.36272, 0.1, 22.546875
1750805158.3686662, 0.1, 22.546875
1750805159.377342, 0.1, 22.546875
1750805160.385984, 0.1, 22.546875
1750805161.393108, 0.1, 22.546875
1750805162.4023821, 0.1, 22.546875
1750805163.405401, 0.1, 22.546875
1750805164.410305, 0.2, 22.546875
1750805165.418366, 0.2, 22.546875
1750805166.424841, 0.1, 22.546875
1750805167.49324, 0.1, 22.546875
1750805168.4959638, 0.0, 23.0
1750805169.504489, 0.2, 22.546875
1750805170.5313668, 0.1, 22.546875
1750805171.537806, 0.1, 22.546875
1750805172.548098, 0.1, 22.546875
1750805173.557655, 0.2, 22.546875
1750805174.561661, 0.1, 22.546875
1750805175.566292, 0.1, 22.546875
1750805176.5710778, 0.1, 22.546875
1750805177.5832, 0.2, 22.546875
1750805178.591409, 0.1, 22.546875
1750805179.5998101, 0.1, 22.546875
1750805180.610686, 0.2, 22.546875
1750805181.622077, 0.1, 22.546875
1750805182.628416, 0.1, 22.546875
1750805183.639135, 0.2, 22.546875
1750805184.6507578, 0.2, 22.546875
1750805185.662001, 0.1, 22.546875
1750805186.6664891, 0.1, 22.546875
1750805187.671951, 0.1, 22.546875
1750805188.679649, 0.2, 22.546875
1750805189.686465, 0.1, 22.546875
1750805190.693614, 0.2, 22.546875
1750805191.7017999, 0.1, 22.546875
1750805192.705086, 0.1, 22.546875
1750805193.713731, 0.2, 22.546875
1750805194.722767, 0.1, 22.546875
1750805195.734751, 0.1, 22.546875
1750805196.741886, 0.1, 22.546875
1750805197.7542799, 0.1, 22.546875
1750805198.76118, 0.1, 22.546875
1750805199.769702, 0.1, 22.546875
1750805200.7742422, 0.1, 22.546875
1750805201.777519, 0.1, 22.546875
1750805202.78356, 0.2, 22.546875
1750805203.804149, 0.1, 22.546875
1750805204.8129978, 0.1, 22.546875
1750805205.820013, 0.2, 22.546875
1750805206.833938, 0.1, 22.546875
1750805207.848153, 0.2, 22.546875
1750805208.8569531, 0.2, 22.546875
1750805209.8685708, 0.1, 22.546875
1750805210.884816, 0.1, 22.546875
1750805211.899959, 0.1, 22.546875
1750805212.909931, 0.1, 22.546875
1750805213.919903, 0.1, 22.546875
1750805214.93354, 0.1, 22.546875
1750805215.937077, 0.1, 22.546875
1750805216.9485419, 0.1, 22.546875
1750805217.9602518, 0.1, 22.546875
1750805218.965955, 0.1, 22.546875
1750805219.9781, 0.2, 22.546875
1750805220.983486, 0.1, 22.546875
1750805221.987745, 0.1, 22.546875
1750805222.995957, 0.1, 22.546875
1750805224.001858, 0.1, 22.546875
1750805225.0140421, 0.1, 22.546875
1750805226.021479, 0.1, 22.546875
1750805227.0352068, 0.2, 22.546875
1750805228.0443468, 0.1, 22.546875
1750805229.0505989, 0.1, 22.546875
1750805230.058408, 0.1, 22.546875
1750805231.063308, 0.1, 22.546875
1750805232.068348, 0.1, 22.546875
1750805233.0734599, 0.1, 22.546875
1750805234.0800698, 0.1, 22.546875
1750805235.0869539, 0.1, 22.546875
1750805236.100151, 0.2, 22.546875
1750805237.107944, 0.1, 22.546875
1750805238.1160572, 0.1, 22.546875
1750805239.1247208, 0.1, 22.546875
1750805240.132133, 0.1, 22.546875
1750805241.145268, 0.1, 22.546875
1750805242.151648, 0.2, 22.546875
1750805243.1610858, 0.1, 22.546875
1750805244.168093, 0.2, 22.546875
1750805245.179917, 0.1, 22.546875
1750805246.186341, 0.1, 22.546875
1750805247.189785, 0.1, 22.546875
1750805248.194936, 0.1, 22.546875
1750805249.2007098, 0.1, 22.546875
1750805250.2113001, 0.1, 22.546875
1750805251.217242, 0.1, 22.546875
1750805252.225824, 0.1, 22.546875
1750805253.2366111, 0.1, 22.546875
1750805254.2440221, 0.1, 22.546875
1750805255.249516, 0.1, 22.546875
1750805256.2648, 0.1, 22.546875
1750805257.272866, 0.1, 22.546875
1750805258.2848399, 0.1, 22.546875
1750805259.293952, 0.1, 22.546875
1750805260.298219, 0.1, 22.546875
1750805261.3026528, 0.1, 22.546875
1750805262.3072672, 0.1, 22.546875
1750805263.31899, 0.2, 22.546875
1750805264.323804, 0.1, 22.546875
1750805265.3310668, 0.2, 22.546875
1750805266.340398, 0.1, 22.546875
1750805267.358867, 0.1, 22.546875
1750805268.364388, 0.1, 22.546875
1750805269.371503, 0.1, 22.546875
1750805270.3757539, 0.1, 22.546875
1750805271.38064, 0.1, 22.546875
1750805272.3926241, 0.1, 22.546875
1750805273.4023669, 0.3, 22.546875
1750805274.410704, 0.1, 22.546875
1750805275.4189382, 0.1, 22.546875
1750805276.424612, 0.1, 22.546875
1750805277.456504, 0.0, 22.546875
1750805278.470964, 0.0, 23.0
1750805279.4841301, 0.1, 22.546875
1750805280.5005639, 0.1, 22.546875
1750805281.519016, 0.2, 22.546875
1750805282.525762, 0.1, 22.546875
1750805283.537218, 0.1, 22.546875
1750805284.545095, 0.1, 22.546875
1750805285.549653, 0.1, 22.546875
1750805286.560214, 0.2, 22.546875
1750805287.569644, 0.1, 22.546875
1750805288.5793972, 0.1, 22.546875
1750805289.582934, 0.1, 22.546875
1750805290.58552, 0.1, 22.546875
1750805291.590555, 0.1, 22.546875
1750805292.609102, 0.1, 22.546875
1750805293.6179059, 0.1, 22.546875
1750805294.626057, 0.1, 22.546875
1750805295.632898, 0.1, 22.546875
1750805296.6428921, 0.1, 22.546875
1750805297.6456, 0.1, 22.546875
1750805298.6494238, 0.1, 22.546875
1750805299.6586921, 0.1, 18.203125
1750805300.667666, 0.1, 18.203125
1750805301.6757, 0.1, 18.203125
1750805302.680167, 0.1, 18.203125
1750805303.6967082, 0.1, 18.203125
1750805304.70812, 0.1, 18.203125
1750805305.7140648, 0.1, 18.203125
1750805306.722982, 0.1, 18.203125
1750805307.731519, 0.1, 18.203125
1750805308.741212, 0.1, 18.203125
1750805309.749887, 0.1, 18.203125
1750805310.7662551, 0.1, 18.203125
1750805311.774955, 0.2, 18.203125
1750805312.782662, 0.1, 18.203125
1750805313.7864802, 0.1, 18.203125
1750805314.7928908, 0.1, 18.203125
1750805315.799066, 0.1, 18.203125
1750805316.80613, 0.2, 18.203125
1750805317.810434, 0.1, 18.203125
1750805318.813605, 0.1, 18.203125
1750805319.8163881, 0.1, 18.203125
1750805320.825529, 0.1, 18.203125
1750805321.835244, 0.1, 18.203125
1750805322.848851, 0.1, 18.203125
1750805323.858321, 0.1, 18.203125
1750805324.86731, 0.1, 18.203125
1750805325.874711, 0.1, 18.203125
1750805326.881844, 0.2, 18.203125
1750805327.890763, 0.1, 18.203125
1750805328.896968, 0.1, 18.203125
1750805329.905921, 0.1, 18.203125
1750805330.91054, 0.1, 18.203125
1750805331.918238, 0.1, 18.203125
1750805332.9313521, 0.1, 18.203125
1750805333.948884, 0.1, 18.203125
1750805334.970397, 0.1, 18.203125
1750805335.979938, 0.2, 18.203125
1750805337.012414, 0.1, 18.203125
1750805338.027649, 0.1, 18.203125
1750805339.046775, 0.2, 18.203125
1750805340.049885, 0.1, 18.203125
1750805341.0587132, 0.1, 18.203125
1750805342.067876, 0.1, 18.203125
1750805343.079454, 0.1, 18.203125
1750805344.087691, 0.1, 18.203125
1750805345.101482, 0.1, 18.203125
1750805346.115812, 0.1, 18.203125
1750805347.145955, 0.1, 18.203125
1750805348.151742, 0.1, 18.203125
1750805349.157891, 0.1, 18.203125
1750805350.1693618, 0.2, 18.203125
1750805351.176964, 0.1, 18.203125
1750805352.183083, 0.1, 18.203125
1750805353.190685, 0.1, 18.203125
1750805354.1978931, 0.1, 18.203125
1750805355.209287, 0.1, 14.25
1750805356.216268, 0.1, 14.1875
1750805357.228178, 0.2, 14.1875
1750805358.2357938, 0.1, 14.1875
1750805359.245718, 0.1, 14.1875
1750805360.250974, 0.1, 14.1875
1750805361.258555, 0.1, 14.1875
1750805362.269016, 0.1, 14.1875
1750805363.27774, 0.1, 14.1875
1750805364.283944, 0.1, 14.1875
1750805365.296688, 0.1, 14.1875
1750805366.301256, 0.1, 14.1875
1750805367.309491, 0.1, 14.1875
1750805368.329333, 0.1, 14.1875
1750805369.349762, 0.1, 14.1875
1750805370.3574688, 0.1, 14.1875
1750805371.361068, 0.1, 14.1875
1750805372.367178, 0.2, 14.1875
1750805373.3739269, 0.1, 14.1875
1750805374.3777778, 0.1, 14.1875
1750805375.382835, 0.1, 14.1875
1750805376.398456, 0.2, 14.1875
1750805377.406827, 0.1, 14.1875
1750805378.41697, 0.2, 14.1875
1750805379.423123, 0.1, 14.1875
1750805380.431982, 0.1, 14.1875
1750805381.443435, 0.1, 14.1875
1750805382.449816, 0.0, 12.875
1750805383.454976, 0.1, 12.875
1750805384.458337, 0.1, 12.875
1750805385.4624372, 0.1, 12.875
1750805386.4785001, 0.1, 12.875
1750805387.487723, 0.1, 12.875
1750805388.498195, 0.1, 12.875
1750805389.5086248, 0.2, 12.875
1750805390.51174, 0.1, 12.875
1750805391.522153, 0.1, 12.875
1750805392.5293849, 0.1, 12.875
1750805393.539521, 0.1, 12.875
1750805394.551497, 0.2, 12.875
1750805395.560143, 0.1, 12.875
1750805396.5783858, 0.1, 12.875
1750805397.5953028, 0.1, 12.875
1750805398.615413, 0.1, 12.875
1750805399.629947, 0.2, 12.875
1750805400.638779, 0.1, 12.875
1750805401.64215, 0.1, 12.875
1750805402.654925, 0.2, 12.875
1750805403.672251, 0.3, 12.875
1750805404.6839192, 0.1, 12.875
1750805405.6935701, 0.1, 12.875
1750805406.6984599, 0.1, 12.875
1750805407.700945, 0.1, 12.875
1750805408.709036, 0.1, 12.875
1750805409.713227, 0.1, 12.875
1750805410.716321, 0.1, 12.875
1750805411.721023, 0.1, 12.875
1750805412.7272298, 0.1, 12.875
1750805413.7395232, 0.1, 12.875
1750805414.7502232, 0.1, 12.875
1750805415.7590039, 0.2, 12.890625
1750805416.7644732, 0.1, 12.875
1750805417.7776299, 0.1, 6.3125
1750805418.790663, 0.2, 6.3125
1750805419.797985, 0.1, 6.3125
1750805420.813668, 0.2, 6.3125
1750805421.825854, 0.2, 6.3125
1750805422.8395672, 0.2, 6.3125
1750805423.85351, 0.1, 6.3125
1750805424.859461, 0.1, 6.3125
1750805425.86973, 0.1, 6.3125
1750805426.8826041, 0.1, 6.3125
1750805427.896611, 0.1, 6.3125
1750805428.9080079, 0.1, 6.3125
1750805429.912866, 0.1, 6.3125
1750805430.9183931, 0.1, 6.3125
1750805431.923805, 0.1, 6.3125
1750805432.9281652, 0.1, 6.3125
1750805433.934012, 0.1, 6.3125
1750805434.939538, 0.1, 6.3125
1750805435.945798, 0.1, 6.3125
1750805436.9539258, 0.1, 6.3125
1750805437.963864, 0.1, 6.3125
1750805438.9714618, 0.1, 6.3125
1750805439.974025, 0.1, 6.3125
1750805440.986154, 0.1, 6.3125
1750805441.9911208, 0.1, 6.3125
1750805442.993876, 0.1, 6.3125
1750805443.999234, 0.1, 6.3125
1750805445.008965, 0.1, 6.3125
1750805446.01238, 0.1, 6.3125
1750805447.022291, 0.1, 6.3125
1750805448.0256782, 0.1, 6.3125
1750805449.03105, 0.1, 6.328125
1750805450.0370262, 0.1, 6.3125
1750805451.043527, 0.1, 6.3125
1750805452.047797, 0.1, 6.3125
1750805453.0591319, 0.2, 6.3125
1750805454.0694232, 0.2, 6.3125
1750805455.0860732, 0.1, 6.3125
1750805456.0919302, 0.1, 6.3125
1750805457.098034, 0.1, 6.3125
1750805458.102889, 0.1, 6.3125
1750805459.108177, 0.1, 6.3125
1750805460.115374, 0.1, 6.3125
1750805461.119773, 0.1, 6.3125
1750805462.1229289, 0.1, 6.3125
1750805463.129416, 0.2, 6.3125
1750805464.140249, 0.1, 6.3125
1750805465.155998, 0.1, 6.3125
1750805466.159028, 0.1, 6.3125
1750805467.164108, 0.1, 6.3125
1750805468.172089, 0.1, 6.3125
1750805469.1828322, 0.1, 6.3125
1750805470.186576, 0.1, 6.3125
1750805471.197435, 0.2, 6.3125
1750805472.2046149, 0.1, 6.3125
1750805473.2099771, 0.1, 6.3125
1750805474.216216, 0.1, 6.3125
1750805475.219745, 0.1, 6.3125
1750805476.225489, 0.1, 6.3125
1750805477.230962, 0.1, 6.3125
1750805478.2359161, 0.1, 6.3125
1750805479.243683, 0.2, 6.3125
1750805480.247116, 0.1, 6.3125
1750805481.250255, 0.1, 6.3125
1750805482.257268, 0.2, 6.3125
1750805483.260308, 0.1, 6.3125
1750805484.271657, 0.2, 6.3125
1750805485.277191, 0.1, 6.3125
1750805486.2849028, 0.2, 6.3125
1750805487.2901278, 0.1, 6.3125
1750805488.296493, 0.1, 6.3125
1750805489.307955, 0.1, 6.3125
1750805490.324831, 0.1, 6.3125
1750805491.3319612, 0.1, 6.3125
1750805492.342103, 0.1, 6.3125
1750805493.346953, 0.1, 6.3125
1750805494.3548028, 0.1, 6.3125
1750805495.366386, 0.1, 6.3125
1750805496.3744571, 0.1, 6.3125
1750805497.3823302, 0.1, 6.3125
1750805498.3903282, 0.1, 6.3125
1750805499.393192, 0.1, 6.3125
1750805500.396673, 0.1, 6.3125
1750805501.401241, 0.1, 6.3125
1750805502.404514, 0.1, 6.3125
1750805503.4085891, 0.1, 6.3125
1750805504.4155982, 0.1, 6.3125
1750805505.422226, 0.1, 6.3125
1750805506.425591, 0.1, 6.3125
1750805507.4289432, 0.1, 6.3125
1750805508.433613, 0.1, 6.3125
1750805509.436594, 0.1, 6.3125
1750805510.439403, 0.1, 6.3125
1750805511.442027, 0.1, 6.3125
1750805512.447783, 0.1, 6.3125
1750805513.45569, 0.1, 6.3125
1750805514.4602292, 0.1, 6.3125
1750805515.4655218, 0.1, 6.3125
1750805516.472467, 0.1, 6.3125
1750805517.4794781, 0.1, 6.3125
1750805518.4880729, 0.2, 6.3125
1750805519.4980211, 0.1, 6.3125
1750805520.5062149, 0.1, 6.3125
1750805521.510005, 0.1, 6.3125
1750805522.5192451, 0.1, 6.3125
1750805523.525815, 0.1, 6.3125
1750805524.5305622, 0.1, 6.3125
1750805525.534539, 0.1, 6.3125
1750805526.542309, 0.1, 6.3125
1750805527.548619, 0.1, 6.3125
1750805528.5542579, 0.1, 6.3125
1750805529.5619159, 0.1, 6.3125
1750805530.5720289, 0.1, 6.3125
1750805531.577743, 0.1, 6.3125
1750805532.584671, 0.1, 6.3125
1750805533.588264, 0.1, 6.3125
1750805534.594135, 0.2, 6.3125
1750805535.601443, 0.2, 6.3125
1750805536.6078238, 0.1, 6.3125
1750805537.612542, 0.1, 6.3125
1750805538.6172018, 0.1, 6.3125
1750805539.623408, 0.1, 6.3125
1750805540.62733, 0.1, 6.3125
1750805541.631029, 0.1, 6.3125
1750805542.6361651, 0.1, 6.3125
1750805543.641241, 0.1, 6.3125
1750805544.647372, 0.1, 6.3125
1750805545.659532, 0.1, 6.3125
1750805546.666122, 0.1, 6.3125
1750805547.674104, 0.1, 6.3125
1750805548.682533, 0.1, 6.3125
1750805549.688282, 0.1, 6.3125
1750805550.69502, 0.1, 6.3125
1750805551.705336, 0.2, 6.3125
1750805552.710499, 0.2, 6.3125
1750805553.7131379, 0.1, 6.3125
1750805554.7217731, 0.1, 6.3125
1750805555.724986, 0.1, 6.3125
1750805556.731292, 0.2, 6.3125
1750805557.741075, 0.1, 6.3125
1750805558.746975, 0.1, 6.3125
1750805559.7501922, 0.1, 6.3125
1750805560.753367, 0.1, 6.3125
1750805561.763564, 0.1, 6.3125
1750805562.773706, 0.2, 6.3125
1750805563.780622, 0.1, 6.3125
1750805564.7876601, 0.1, 6.3125
1750805565.798014, 0.1, 6.3125
1750805566.80238, 0.0, 6.3125
1750805567.809497, 0.1, 6.3125
1750805568.813023, 0.1, 6.3125
1750805569.831151, 0.1, 6.3125
1750805570.841898, 0.1, 6.3125
1750805571.853545, 0.1, 6.3125
1750805572.8613849, 0.1, 6.3125
1750805573.8683069, 0.1, 6.3125
1750805574.870031, 0.1, 6.3125
1750805575.87708, 0.1, 6.3125
1750805576.889867, 0.1, 6.3125
1750805577.898446, 0.1, 6.3125
1750805578.9050822, 0.1, 6.3125
1750805579.913543, 0.2, 6.3125
1750805580.9204748, 0.1, 6.3125
1750805581.927575, 0.1, 6.3125
1750805582.935223, 0.1, 6.3125
1750805583.9401448, 0.1, 6.3125
1750805584.9464471, 0.1, 6.3125
1750805585.953435, 0.1, 6.3125
1750805586.968606, 0.1, 6.3125
1750805587.974664, 0.1, 6.3125
1750805588.977231, 0.1, 6.3125
1750805589.988796, 0.1, 6.3125
1750805590.994859, 0.1, 6.3125
1750805591.997488, 0.1, 6.3125
1750805593.004995, 0.1, 6.3125
1750805594.008207, 0.1, 6.3125
1750805595.017673, 0.1, 6.3125
1750805596.020881, 0.1, 6.3125
1750805597.026263, 0.1, 6.3125
1750805598.029212, 0.1, 6.3125
1750805599.038274, 0.1, 6.3125
1750805600.048908, 0.1, 6.3125
1750805601.0564768, 0.1, 6.3125
1750805602.060004, 0.1, 6.3125
1750805603.063515, 0.1, 6.3125
1750805604.068877, 0.1, 6.3125
1750805605.074183, 0.1, 6.3125
1750805606.0791192, 0.1, 6.3125
1750805607.091051, 0.1, 6.3125
1750805608.098121, 0.1, 6.3125
1750805609.10573, 0.1, 6.3125
1750805610.111559, 0.1, 6.3125
1750805611.1190479, 0.1, 6.3125
1750805612.129028, 0.1, 6.3125
1750805613.139213, 0.2, 6.3125
1750805614.147105, 0.1, 6.3125
1750805615.1547499, 0.1, 6.3125
1750805616.1751502, 0.1, 6.3125
1750805617.179808, 0.1, 6.3125
1750805618.1894, 0.1, 6.3125
1750805619.193743, 0.1, 6.3125
1750805620.2010188, 0.1, 6.3125
1750805621.205945, 0.1, 6.3125
1750805622.208989, 0.1, 6.3125
1750805623.2109702, 0.1, 6.3125
1750805624.217848, 0.1, 6.3125
1750805625.2214458, 0.1, 6.3125
1750805626.228398, 0.1, 6.3125
1750805627.23459, 0.1, 6.3125
1750805628.243356, 0.1, 6.3125
1750805629.2562509, 0.1, 6.3125
1750805630.262215, 0.1, 6.3125
1750805631.27125, 0.1, 6.3125
1750805632.274632, 0.1, 6.3125
1750805633.2796211, 0.1, 6.3125
